"","articleID","Title","short.title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","y1990","y1991","y1992","y1993","y1994","y1995","y1996","y1997","y1998","y1999","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015"
"613",613,"Exploring ways to retain first-time volunteer blood donors","exploringwaystoretainfirsttimevolunteerblooddonors","Royse, D","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 1999","1999","9","1","","","","76","85","","","","","4","0.25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
"614",614,"Social work scholarship and gatekeeping: Reflection on the debate","socialworkscholarshipandgatekeepingreflectiononthedebate","Reamer, FG","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 1999","1999","9","1","","","","92","95","","","","","4","0.25",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"615",615,"Advance directives: A social work initiative to increase participation","advancedirectivesasocialworkinitiativetoincreaseparticipation","Gockel, J; Morrow-Howell, N; Thompson, E; Pousson, M; Johnson, M","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 1998","1998","8","5","","","","520","528","","10.1177/104973159800800502","","","4","0.24",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0
"616",616,"Psychopharmacological treatment of schizophrenia: What social workers need to know","psychopharmacologicaltreatmentofschizophreniawhatsocialworkersneedtoknow","Bentley, KJ","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 1998","1998","8","4","","","","384","405","","10.1177/104973159800800402","","","4","0.24",0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"617",617,"Assessing post-traumatic stress disorder in children: Diagnostic and measurement strategies","assessingposttraumaticstressdisorderinchildrendiagnosticandmeasurementstrategies","Sauter, J; Franklin, C","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 1998","1998","8","3","","","","251","270","","10.1177/104973159800800301","","","4","0.24",0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
"618",618,"Understanding and interpreting polytomous logistic regression: Applications to research on social work practice","understandingandinterpretingpolytomouslogisticregressionapplicationstoresearchonsocialworkpractice","Unrau, YA; Coleman, H","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 1998","1998","8","2","","","","223","235","","10.1177/104973159800800206","","","4","0.24",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0
"619",619,"Task-centered case management for the elderly: Developing a practice model","taskcenteredcasemanagementfortheelderlydevelopingapracticemodel","Naleppa, MJ; Reid, WJ","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 1998","1998","8","1","","","","63","85","","10.1177/104973159800800106","","","4","0.24",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"620",620,"Evaluating employee assistance programs","evaluatingemployeeassistanceprograms","Masi, DA","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 1997","1997","7","3","","","","378","390","","","International Conference on the Evaluation of Social Work Practice","SEP 05-07, 1995","4","0.22",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"621",621,"The effectiveness of child welfare services for poor, neglected children: A review of the empirical evidence","theeffectivenessofchildwelfareservicesforpoorneglectedchildrenareviewoftheempiricalevidence","Smokowski, PR; Wodarski, JS","","","","RESEARCH ON SOCIAL WORK PRACTICE","OCT 1996","1996","6","4","","","","504","523","","10.1177/104973159600600407","","","4","0.21",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"622",622,"Integrating research and practice: Time for a new agenda","integratingresearchandpracticetimeforanewagenda","Benbenishty, R","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 1996","1996","6","1","","","","77","82","","10.1177/104973159600600106","","","4","0.21",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"623",623,"A PRELIMINARY EVALUATION OF THE EFFECTS OF A VETERANS HOSPITAL DOMICILIARY PROGRAM FOR HOMELESS PERSONS","apreliminaryevaluationoftheeffectsofaveteranshospitaldomiciliaryprogramforhomelesspersons","LLOYDCOBB, P; DIXON, DR","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 1995","1995","5","3","","","","309","316","","10.1177/104973159500500304","","","4","0.20",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"624",624,"DEVELOPMENT AND VALIDATION OF AN ADULT CHILDREN OF ALCOHOLICS TOOL","developmentandvalidationofanadultchildrenofalcoholicstool","HAWKINS, CA; HAWKINS, RC","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 1995","1995","5","3","","","","317","339","","10.1177/104973159500500305","","","4","0.20",0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"625",625,"THE REPEATABILITY OF A SINGLE-SESSION GROUP TO PROMOTE SAFE SEX BEHAVIOR IN A MALE AT-RISK POPULATION","therepeatabilityofasinglesessiongrouptopromotesafesexbehaviorinamaleatriskpopulation","FLOWERS, JV; MILLER, TE; SMITH, N; BOORAEM, CD","","","","RESEARCH ON SOCIAL WORK PRACTICE","APR 1994","1994","4","2","","","","240","247","","10.1177/104973159400400208","","","4","0.19",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"626",626,"TEACHING ADOLESCENTS ABOUT ALCOHOL AND DRIVING - A 2-YEAR FOLLOW-UP-STUDY","teachingadolescentsaboutalcoholanddrivinga2yearfollowupstudy","WODARSKI, JS; BORDNICK, PS","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 1994","1994","4","1","","","","28","39","","10.1177/104973159400400103","","","4","0.19",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"627",627,"DOES SUBSIDIZED CHILD-CARE AVAILABILITY PROMOTE WELFARE INDEPENDENCE OF MOTHERS ON AFDC - AN EXPERIMENTAL-ANALYSIS","doessubsidizedchildcareavailabilitypromotewelfareindependenceofmothersonafdcanexperimentalanalysis","BOWEN, GL; NEENAN, PA","","","","RESEARCH ON SOCIAL WORK PRACTICE","OCT 1993","1993","3","4","","","","363","384","","10.1177/104973159300300401","","","4","0.18",0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"628",628,"A VALIDITY STUDY OF A SELF-ANCHORED SCALE FOR MEASURING SELF-ESTEEM","avaliditystudyofaselfanchoredscaleformeasuringselfesteem","NUGENT, WR","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 1993","1993","3","3","","","","276","287","","10.1177/104973159300300303","","","4","0.18",0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"629",629,"THE CENTER-FOR-THE-STUDY-OF-SOCIAL-WORK-PRACTICE - A PROFILE","thecenterforthestudyofsocialworkpracticeaprofile","JENKINS, S; MATTAINI, MA","","","","RESEARCH ON SOCIAL WORK PRACTICE","APR 1992","1992","2","2","","","","133","142","","10.1177/104973159200200201","","","4","0.17",0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"630",630,"A Science of Social Work, and Social Work as an Integrative Scientific Discipline: Have We Gone Too Far, or Not Far Enough?","ascienceofsocialworkandsocialworkasanintegrativescientificdisciplinehavewegonetoofarornotfarenough","Brekke, John S.","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2014","2014","24","5","","","","517","523","","10.1177/1049731513511994","","","3","3.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"631",631,"Developing a Reporting Guideline for Social and Psychological Intervention Trials","developingareportingguidelineforsocialandpsychologicalinterventiontrials","Grant, Sean; Montgomery, Paul; Hopewell, Sally; Macdonald, Geraldine; Moher, David; Mayo-Wilson, Evan","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2013","2013","23","6","","","","595","602","","10.1177/1049731513498118","","","3","1.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"632",632,"Effectiveness of Solution-Focused Brief Therapy: A Systematic Qualitative Review of Controlled Outcome Studies","effectivenessofsolutionfocusedbrieftherapyasystematicqualitativereviewofcontrolledoutcomestudies","Gingerich, Wallace J.; Peterson, Lance T.","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 2013","2013","23","3","","","","266","283","","10.1177/1049731512470859","","","3","1.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
"633",633,"Child Welfare Worker Perception of the Implementation of Family-Centered Practice","childwelfareworkerperceptionoftheimplementationoffamilycenteredpractice","Michalopoulos, Lynn; Ahn, Haksoon; Shaw, Terry V.; O'Connor, Julia","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2012","2012","22","6","","","","656","664","","10.1177/1049731512453344","","","3","1.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"634",634,"Factor Structure of the Chinese Virtues Questionnaire","factorstructureofthechinesevirtuesquestionnaire","Duan, Wenjie; Ho, Samuel M. Y.; Yu, Bai; Tang, Xiaoqing; Zhang, Yonghong; Li, Tingting; Yuen, Tom","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2012","2012","22","6","","","","680","688","","10.1177/1049731512450074","","","3","1.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
"635",635,"From Fish and Bicycles to a Science of Social Work","fromfishandbicyclestoascienceofsocialwork","Marsh, Jeanne Cay","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2012","2012","22","5","","","","465","467","","10.1177/1049731512441837","","","3","1.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"636",636,"Understanding Social Work in the History of Ideas","understandingsocialworkinthehistoryofideas","Soydan, Haluk","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2012","2012","22","5","","","","468","480","","10.1177/1049731512441262","","","3","1.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"637",637,"Social Work, Science, Social Impact: Crafting an Integrative Conversation","socialworksciencesocialimpactcraftinganintegrativeconversation","Nurius, Paula S.; Kemp, Susan P.","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2012","2012","22","5","","","","548","552","","10.1177/1049731512444168","","","3","1.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"638",638,"Evaluating an Objective Structured Clinical Examination (OSCE) Adapted for Social Work","evaluatinganobjectivestructuredclinicalexaminationosceadaptedforsocialwork","Bogo, Marion; Regehr, Cheryl; Katz, Ellen; Logie, Carmen; Tufford, Lea; Litvack, Andrea","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2012","2012","22","4","","","","428","436","","10.1177/1049731512437557","","","3","1.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
"639",639,"The Development and Initial Validation of the Empathy Scale for Social Workers","thedevelopmentandinitialvalidationoftheempathyscaleforsocialworkers","King, Steve, Jr.; Holosko, Michael J.","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2012","2012","22","2","","","","174","185","","10.1177/1049731511417136","","","3","1.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
"640",640,"Randomized Controlled Studies and Alternative Designs in Outcome Studies: Challenges and Opportunities","randomizedcontrolledstudiesandalternativedesignsinoutcomestudieschallengesandopportunities","Shadish, William R.","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2011","2011","21","6","","","","636","643","","10.1177/1049731511403324","","","3","0.75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
"641",641,"Effects of Field Instructor Training on Student Competencies and the Supervisory Alliance","effectsoffieldinstructortrainingonstudentcompetenciesandthesupervisoryalliance","Deal, Kathleen Holtz; Bennett, Susanne; Mohr, Jonathan; Hwang, Jeongha","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2011","2011","21","6","","","","712","726","","10.1177/1049731511410577","","","3","0.75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"642",642,"Outcome Evaluation of the Hands-On Parent Empowerment (HOPE) Program","outcomeevaluationofthehandsonparentempowermenthopeprogram","Leung, Cynthia; Tsang, Sandra; Dean, Suzanne","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2011","2011","21","5","","","","549","561","","10.1177/1049731511404904","","","3","0.75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"643",643,"Development and Initial Validation of the Intimate Violence Responsibility Scale (IVRS)","developmentandinitialvalidationoftheintimateviolenceresponsibilityscaleivrs","Yun, Sung Hyun; Vonk, M. Elizabeth","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2011","2011","21","5","","","","562","571","","10.1177/1049731511400757","","","3","0.75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"644",644,"Parental Self-Efficacy and Joining a Savings Program for Children's Education","parentalselfefficacyandjoiningasavingsprogramforchildrenseducation","Okech, David; Little, Todd D.; Shanks, Trina R. Williams; Adams, Deborah","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2011","2011","21","4","","","","442","451","","10.1177/1049731510389079","","","3","0.75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"645",645,"The Development of an Online Practice-Based Evaluation Tool for Social Work","thedevelopmentofanonlinepracticebasedevaluationtoolforsocialwork","Regehr, Cheryl; Bogo, Marion; Regehr, Glenn","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2011","2011","21","4","","","","469","475","","10.1177/1049731510395948","","","3","0.75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
"646",646,"Does Individual Development Account Participation Help the Poor? A Review","doesindividualdevelopmentaccountparticipationhelpthepoorareview","Richards, Kristin V.; Thyer, Bruce A.","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 2011","2011","21","3","","","","348","362","","10.1177/1049731510395609","","","3","0.75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
"647",647,"Validation of the Evidence-Based Practice Process Assessment Scale","validationoftheevidencebasedpracticeprocessassessmentscale","Rubin, Allen; Parrish, Danielle E.","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2011","2011","21","1","","","","106","118","","10.1177/1049731509347851","","","3","0.75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"648",648,"Evaluation of a Program to Educate Disadvantaged Parents to Enhance Child Learning","evaluationofaprogramtoeducatedisadvantagedparentstoenhancechildlearning","Leung, Cynthia; Tsang, Sandra; Dean, Suzanne","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2010","2010","20","6","","","","591","599","","10.1177/1049731510362224","","","3","0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"649",649,"Development of the Ethnic and Racial Socialization of Transracial Adoptee Scale","developmentoftheethnicandracialsocializationoftransracialadopteescale","Mohanty, Jayashree","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2010","2010","20","6","","","","600","610","","10.1177/1049731510379021","","","3","0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
"650",650,"Measuring Migratory Grief and Loss Associated With the Experience of Immigration","measuringmigratorygriefandlossassociatedwiththeexperienceofimmigration","Casado, Banghwa Lee; Hong, Michin; Harrington, Donna","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2010","2010","20","6","","","","611","620","","10.1177/1049731509360840","","","3","0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
"651",651,"How to Critically Evaluate Case Studies in Social Work","howtocriticallyevaluatecasestudiesinsocialwork","Lee, Eunjung; Mishna, Faye; Brennenstuhl, Sarah","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2010","2010","20","6","","","","682","689","","10.1177/1049731509347864","","","3","0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
"652",652,"Depression Care for Low-Income, Minority, Safety Net Clinic Populations With Comorbid Illness","depressioncareforlowincomeminoritysafetynetclinicpopulationswithcomorbidillness","Ell, Kathleen; Lee, Pey-Jiuan; Xie, Bin","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2010","2010","20","5","","","","467","475","","10.1177/1049731510361962","","","3","0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
"653",653,"The Mothering of Women Abused by Their Partner: An Outcome Evaluation of a Group Intervention","themotheringofwomenabusedbytheirpartneranoutcomeevaluationofagroupintervention","Peled, Einat; Davidson-Arad, Bilha; Perel, Guy","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2010","2010","20","4","","","","391","402","","10.1177/1049731510362225","","","3","0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
"654",654,"Testing Group Supervision in Fieldwork Training for Social Work Students","testinggroupsupervisioninfieldworktrainingforsocialworkstudents","Zeira, Anat; Schiff, Miriam","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2010","2010","20","4","","","","427","434","","10.1177/1049731509332882","","","3","0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"655",655,"The Empirical Status of Treatments for Children and Youth With Conduct Problems An Overview of Meta-Analytic Studies","theempiricalstatusoftreatmentsforchildrenandyouthwithconductproblemsanoverviewofmetaanalyticstudies","Litschge, Christine M.; Vaughn, Michael G.; McCrea, Cynthia","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2010","2010","20","1","","","","21","35","","10.1177/1049731508331247","","","3","0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
"656",656,"Building Practice Evidence for Parent Mentoring Home Visiting in Early Childhood","buildingpracticeevidenceforparentmentoringhomevisitinginearlychildhood","Zajicek-Farber, Michaela L.","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2010","2010","20","1","","","","46","64","","10.1177/1049731509333172","","","3","0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"657",657,"Developing a Measure of Stigma by Association With African American Adolescents Whose Mothers Have HIV","developingameasureofstigmabyassociationwithafricanamericanadolescentswhosemothershavehiv","Mason, Sally; Berger, Barbara; Ferrans, Carol Estwing; Sultzman, Vickey; Fendrich, Michael","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2010","2010","20","1","","","","65","73","","10.1177/1049731508330223","","","3","0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"658",658,"A Culturally Relevant and Responsive Approach to Screening for Perinatal Depression","aculturallyrelevantandresponsiveapproachtoscreeningforperinataldepression","Price, Sarah Kye; Handrick, Sandii Leland","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2009","2009","19","6","","","","705","714","","10.1177/1049731508329401","","","3","0.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"659",659,"Substance Use Problems, Treatment Engagement, and Outcomes in Partner Violent Men","substanceuseproblemstreatmentengagementandoutcomesinpartnerviolentmen","Ting, Laura; Jordan-Green, Lisa; Murphy, Christopher M.; Pitts, Steven C.","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2009","2009","19","4","","","","395","406","","10.1177/1049731508329418","","","3","0.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"660",660,"Making Time for Dissertation Grants Strategies for Social Work Students and Educators","makingtimefordissertationgrantsstrategiesforsocialworkstudentsandeducators","Hasche, Leslie K.; Perron, Brian E.; Proctor, Enola K.","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 2009","2009","19","3","","","","340","350","","10.1177/1049731508321559","","","3","0.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"661",661,"Risk Assessment Stability: A Revalidation Study of the Arizona Risk/Needs Assessment Instrument","riskassessmentstabilityarevalidationstudyofthearizonariskneedsassessmentinstrument","Schwalbe, Craig S.","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2009","2009","19","2","","","","205","213","","10.1177/1049731508317297","","","3","0.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"662",662,"Item Selection Methods for the Adolescent Domain Screening Inventory","itemselectionmethodsfortheadolescentdomainscreeninginventory","Corrigan, Matthew J.","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2009","2009","19","1","","","","77","82","","10.1177/1049731508317295","","","3","0.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"663",663,"Rejoinder to Reinventing Social Work Education","rejoindertoreinventingsocialworkeducation","Mohan, Brij","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2009","2009","19","1","","","","116","118","","10.1177/1049731508317289","","","3","0.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"664",664,"The CSWE and Social Work Accreditation: Not Guilty on All Charges","thecsweandsocialworkaccreditationnotguiltyonallcharges","Thyer, Bruce A.","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2009","2009","19","1","","","","127","130","","10.1177/1049731508318632","","","3","0.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
"665",665,"A functional approach to reducing runaway behavior and stabilizing placements for adolescents in foster care","afunctionalapproachtoreducingrunawaybehaviorandstabilizingplacementsforadolescentsinfostercare","Clark, Hewitt B.; Crosland, Kimberly A.; Geller, David; Cripe, Michael; Kenney, Terresa; Neff, Bryon; Dunlap, Glen","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2008","2008","18","5","","","","429","441","","10.1177/1049731508314265","","","3","0.43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
"666",666,"The use of propensity scores as a matching strategy","theuseofpropensityscoresasamatchingstrategy","John, Lindsay; Wright, Robin; Duku, Eric K.; Willms, J. Douglas","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2008","2008","18","1","","","","20","26","","10.1177/1049731507303958","","","3","0.43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"667",667,"Assessing a self-report health measure for non-English-speaking elders: Issues in using the SF-36 Health Survey","assessingaselfreporthealthmeasurefornonenglishspeakingeldersissuesinusingthesf36healthsurvey","Jordan-Marsh, Maryalice; Cody, Michael; Silverstein, Merril; Chin, Soo-Young; Garcia, Ruth","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2008","2008","18","1","","","","55","65","","10.1177/1049731507300152","","","3","0.43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"668",668,"From the scientific revolution to evidence-based practice: Teaching the short history with a long past","fromthescientificrevolutiontoevidencebasedpracticeteachingtheshorthistorywithalongpast","Corcoran, Kevin","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2007","2007","17","5","","","","548","552","","10.1177/1049731507301036","National Symposium on Improving the Teaching of Evidence-Based Practice","OCT 16-18, 2006","3","0.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
"669",669,"The Ohio supported employment coordinating center of excellence","theohiosupportedemploymentcoordinatingcenterofexcellence","Biegel, David E.; Swanson, Sarah; Kola, Lenore A.","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2007","2007","17","4","","","","504","512","","10.1177/1049731506297047","","","3","0.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"670",670,"Assessing intermediate outcomes of a faith-based residential prisoner reentry program","assessingintermediateoutcomesofafaithbasedresidentialprisonerreentryprogram","Roman, Caterina G.; Wolff, Ashley; Correa, Vanessa; Buck, Janeen","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2007","2007","17","2","","","","199","215","","10.1177/1049731506295860","","","3","0.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"671",671,"Building evidence: What it takes and what it yields","buildingevidencewhatittakesandwhatityields","Gueron, Judith M.","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2007","2007","17","1","","","","134","142","","10.1177/1049731506293095","","","3","0.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
"672",672,"Social workers in child welfare: Ready for duty","socialworkersinchildwelfarereadyforduty","Whitaker, T; Clark, EJ","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2006","2006","16","4","","","","412","413","","10.1177/1049731505283700","","","3","0.33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
"673",673,"The (mis)measurement of job performance in child welfare using (non)experimental design","themismeasurementofjobperformanceinchildwelfareusingnonexperimentaldesign","Lieberman, AA; Levy, MM","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2006","2006","16","4","","","","417","418","","10.1177/1049731505283979","","","3","0.33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
"674",674,"The context and process for performance evaluations: Necessary preconditions for the use of performance evaluations as a measure of performance- A critique of perry","thecontextandprocessforperformanceevaluationsnecessarypreconditionsfortheuseofperformanceevaluationsasameasureofperformanceacritiqueofperry","McCarthy, ML","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2006","2006","16","4","","","","419","423","","10.1177/1049731505283882","","","3","0.33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
"675",675,"BAs are BS in child welfare: Did anybody learn anything?","basarebsinchildwelfaredidanybodylearnanything","Hughes, RC; Baird, C","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2006","2006","16","4","","","","434","437","","10.1177/1049731506287068","","","3","0.33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
